"target_end_date","location","value","output_type_id","origin_date","output_type","target","horizon"
2026-04-05,"CZ",2,"0.5",2026-04-15,"quantile","hospital admissions",0
2026-04-05,"CZ",2,"0.55",2026-04-15,"quantile","hospital admissions",0
2026-04-05,"CZ",2,"0.6",2026-04-15,"quantile","hospital admissions",0
2026-04-05,"CZ",3,"0.65",2026-04-15,"quantile","hospital admissions",0
2026-04-05,"CZ",3,"0.7",2026-04-15,"quantile","hospital admissions",0
2026-04-05,"CZ",3,"0.75",2026-04-15,"quantile","hospital admissions",0
2026-04-05,"CZ",3,"0.8",2026-04-15,"quantile","hospital admissions",0
2026-04-05,"CZ",4,"0.85",2026-04-15,"quantile","hospital admissions",0
2026-04-05,"CZ",4,"0.9",2026-04-15,"quantile","hospital admissions",0
2026-04-05,"CZ",5,"0.95",2026-04-15,"quantile","hospital admissions",0
2026-04-05,"CZ",6,"0.975",2026-04-15,"quantile","hospital admissions",0
2026-04-05,"CZ",7,"0.99",2026-04-15,"quantile","hospital admissions",0
2026-04-05,"EE",8,"0.01",2026-04-15,"quantile","hospital admissions",0
2026-04-05,"EE",10,"0.025",2026-04-15,"quantile","hospital admissions",0
2026-04-05,"EE",11,"0.05",2026-04-15,"quantile","hospital admissions",0
2026-04-05,"EE",13,"0.1",2026-04-15,"quantile","hospital admissions",0
2026-04-05,"EE",14,"0.15",2026-04-15,"quantile","hospital admissions",0
2026-04-05,"EE",14,"0.2",2026-04-15,"quantile","hospital admissions",0
2026-04-05,"EE",15,"0.25",2026-04-15,"quantile","hospital admissions",0
2026-04-05,"EE",16,"0.3",2026-04-15,"quantile","hospital admissions",0
2026-04-05,"EE",16,"0.35",2026-04-15,"quantile","hospital admissions",0
2026-04-05,"EE",17,"0.4",2026-04-15,"quantile","hospital admissions",0
2026-04-05,"EE",18,"0.45",2026-04-15,"quantile","hospital admissions",0
2026-04-05,"EE",18,"0.5",2026-04-15,"quantile","hospital admissions",0
2026-04-05,"EE",19,"0.55",2026-04-15,"quantile","hospital admissions",0
2026-04-05,"EE",19,"0.6",2026-04-15,"quantile","hospital admissions",0
2026-04-05,"EE",20,"0.65",2026-04-15,"quantile","hospital admissions",0
2026-04-05,"EE",21,"0.7",2026-04-15,"quantile","hospital admissions",0
2026-04-05,"EE",21,"0.75",2026-04-15,"quantile","hospital admissions",0
2026-04-05,"EE",22,"0.8",2026-04-15,"quantile","hospital admissions",0
2026-04-05,"EE",23,"0.85",2026-04-15,"quantile","hospital admissions",0
2026-04-05,"EE",25,"0.9",2026-04-15,"quantile","hospital admissions",0
2026-04-05,"EE",26,"0.95",2026-04-15,"quantile","hospital admissions",0
2026-04-05,"EE",28,"0.975",2026-04-15,"quantile","hospital admissions",0
2026-04-05,"EE",31,"0.99",2026-04-15,"quantile","hospital admissions",0
2026-04-05,"LV",10,"0.01",2026-04-15,"quantile","hospital admissions",0
2026-04-05,"LV",11,"0.025",2026-04-15,"quantile","hospital admissions",0
2026-04-05,"LV",13,"0.05",2026-04-15,"quantile","hospital admissions",0
2026-04-05,"LV",15,"0.1",2026-04-15,"quantile","hospital admissions",0
2026-04-05,"LV",17,"0.15",2026-04-15,"quantile","hospital admissions",0
2026-04-05,"LV",18,"0.2",2026-04-15,"quantile","hospital admissions",0
2026-04-05,"LV",19,"0.25",2026-04-15,"quantile","hospital admissions",0
2026-04-05,"LV",20,"0.3",2026-04-15,"quantile","hospital admissions",0
2026-04-05,"LV",21,"0.35",2026-04-15,"quantile","hospital admissions",0
2026-04-05,"LV",22,"0.4",2026-04-15,"quantile","hospital admissions",0
2026-04-05,"LV",23,"0.45",2026-04-15,"quantile","hospital admissions",0
2026-04-05,"LV",24,"0.5",2026-04-15,"quantile","hospital admissions",0
2026-04-05,"LV",25,"0.55",2026-04-15,"quantile","hospital admissions",0
2026-04-05,"LV",25,"0.6",2026-04-15,"quantile","hospital admissions",0
2026-04-05,"LV",26,"0.65",2026-04-15,"quantile","hospital admissions",0
2026-04-05,"LV",27,"0.7",2026-04-15,"quantile","hospital admissions",0
2026-04-05,"LV",28,"0.75",2026-04-15,"quantile","hospital admissions",0
2026-04-05,"LV",29,"0.8",2026-04-15,"quantile","hospital admissions",0
2026-04-05,"LV",31,"0.85",2026-04-15,"quantile","hospital admissions",0
2026-04-05,"LV",32,"0.9",2026-04-15,"quantile","hospital admissions",0
2026-04-05,"LV",35,"0.95",2026-04-15,"quantile","hospital admissions",0
2026-04-05,"LV",37,"0.975",2026-04-15,"quantile","hospital admissions",0
2026-04-05,"LV",40,"0.99",2026-04-15,"quantile","hospital admissions",0
2026-04-12,"CZ",0,"0.01",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"CZ",0,"0.025",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"CZ",0,"0.05",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"CZ",0,"0.1",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"CZ",0,"0.15",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"CZ",1,"0.2",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"CZ",1,"0.25",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"CZ",1,"0.3",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"CZ",1,"0.35",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"CZ",1,"0.4",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"CZ",1,"0.45",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"CZ",2,"0.5",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"CZ",2,"0.55",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"CZ",2,"0.6",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"CZ",2,"0.65",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"CZ",2,"0.7",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"CZ",3,"0.75",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"CZ",3,"0.8",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"CZ",3,"0.85",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"CZ",4,"0.9",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"CZ",5,"0.95",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"CZ",5,"0.975",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"CZ",6,"0.99",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"EE",8,"0.01",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"EE",9,"0.025",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"EE",10,"0.05",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"EE",11,"0.1",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"EE",12,"0.15",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"EE",13,"0.2",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"EE",14,"0.25",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"EE",15,"0.3",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"EE",15,"0.35",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"EE",16,"0.4",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"EE",17,"0.45",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"EE",17,"0.5",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"EE",18,"0.55",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"EE",18,"0.6",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"EE",19,"0.65",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"EE",20,"0.7",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"EE",21,"0.75",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"EE",21,"0.8",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"EE",22,"0.85",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"EE",24,"0.9",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"EE",26,"0.95",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"EE",28,"0.975",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"EE",30,"0.99",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"LV",9,"0.01",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"LV",11,"0.025",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"LV",13,"0.05",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"LV",15,"0.1",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"LV",16,"0.15",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"LV",18,"0.2",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"LV",19,"0.25",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"LV",20,"0.3",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"LV",21,"0.35",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"LV",21,"0.4",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"LV",22,"0.45",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"LV",23,"0.5",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"LV",24,"0.55",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"LV",25,"0.6",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"LV",26,"0.65",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"LV",27,"0.7",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"LV",28,"0.75",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"LV",30,"0.8",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"LV",31,"0.85",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"LV",33,"0.9",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"LV",36,"0.95",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"LV",39.0249999999996,"0.975",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"LV",43,"0.99",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"MT",0,"0.01",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"MT",0,"0.025",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"MT",0,"0.05",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"MT",0,"0.1",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"MT",0,"0.15",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"MT",0,"0.2",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"MT",0,"0.25",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"MT",0,"0.3",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"MT",0,"0.35",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"MT",0,"0.4",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"MT",0,"0.45",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"MT",1,"0.5",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"MT",1,"0.55",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"MT",1,"0.6",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"MT",1,"0.65",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"MT",1,"0.7",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"MT",1,"0.75",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"MT",1,"0.8",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"MT",2,"0.85",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"MT",2,"0.9",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"MT",2,"0.95",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"MT",3,"0.975",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"MT",3,"0.99",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"PL",11,"0.01",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"PL",12,"0.025",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"PL",14,"0.05",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"PL",15,"0.1",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"PL",17,"0.15",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"PL",18,"0.2",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"PL",18,"0.25",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"PL",19,"0.3",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"PL",20,"0.35",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"PL",21,"0.4",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"PL",21,"0.45",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"PL",22,"0.5",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"PL",23,"0.55",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"PL",24,"0.6",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"PL",24,"0.65",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"PL",25,"0.7",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"PL",26,"0.75",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"PL",27,"0.8",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"PL",29,"0.85",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"PL",30,"0.9",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"PL",33,"0.95",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"PL",35,"0.975",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"PL",38,"0.99",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"PT",0,"0.01",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"PT",0,"0.025",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"PT",0,"0.05",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"PT",1,"0.1",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"PT",1,"0.15",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"PT",1,"0.2",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"PT",2,"0.25",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"PT",2,"0.3",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"PT",2,"0.35",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"PT",2,"0.4",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"PT",3,"0.45",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"PT",3,"0.5",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"PT",3,"0.55",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"PT",3,"0.6",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"PT",4,"0.65",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"PT",4,"0.7",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"PT",4,"0.75",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"PT",5,"0.8",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"PT",5,"0.85",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"PT",6,"0.9",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"PT",7,"0.95",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"PT",8,"0.975",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"PT",9,"0.99",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"SK",0,"0.01",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"SK",0,"0.025",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"SK",0,"0.05",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"SK",0,"0.1",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"SK",1,"0.15",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"SK",1,"0.2",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"SK",1,"0.25",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"SK",1,"0.3",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"SK",1,"0.35",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"SK",1,"0.4",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"SK",2,"0.45",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"SK",2,"0.5",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"SK",2,"0.55",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"SK",2,"0.6",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"SK",2,"0.65",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"SK",3,"0.7",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"SK",3,"0.75",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"SK",3,"0.8",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"SK",4,"0.85",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"SK",4,"0.9",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"SK",5,"0.95",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"SK",5,"0.975",2026-04-15,"quantile","hospital admissions",1
2026-04-12,"SK",6,"0.99",2026-04-15,"quantile","hospital admissions",1
2026-04-19,"CZ",0,"0.01",2026-04-15,"quantile","hospital admissions",2
2026-04-19,"CZ",0,"0.025",2026-04-15,"quantile","hospital admissions",2
2026-04-19,"CZ",0,"0.05",2026-04-15,"quantile","hospital admissions",2
2026-04-19,"CZ",0,"0.1",2026-04-15,"quantile","hospital admissions",2
2026-04-19,"CZ",0,"0.15",2026-04-15,"quantile","hospital admissions",2
2026-04-19,"CZ",0,"0.2",2026-04-15,"quantile","hospital admissions",2
2026-04-19,"CZ",0,"0.25",2026-04-15,"quantile","hospital admissions",2
2026-04-19,"CZ",1,"0.3",2026-04-15,"quantile","hospital admissions",2
2026-04-19,"CZ",1,"0.35",2026-04-15,"quantile","hospital admissions",2
2026-04-19,"CZ",1,"0.4",2026-04-15,"quantile","hospital admissions",2
2026-04-19,"CZ",1,"0.45",2026-04-15,"quantile","hospital admissions",2
2026-04-19,"CZ",1,"0.5",2026-04-15,"quantile","hospital admissions",2
2026-04-19,"CZ",1,"0.55",2026-04-15,"quantile","hospital admissions",2
2026-04-19,"CZ",2,"0.6",2026-04-15,"quantile","hospital admissions",2
2026-04-19,"CZ",2,"0.65",2026-04-15,"quantile","hospital admissions",2
2026-04-19,"CZ",2,"0.7",2026-04-15,"quantile","hospital admissions",2
2026-04-19,"CZ",2,"0.75",2026-04-15,"quantile","hospital admissions",2
2026-04-19,"CZ",3,"0.8",2026-04-15,"quantile","hospital admissions",2
2026-04-19,"CZ",3,"0.85",2026-04-15,"quantile","hospital admissions",2
2026-04-19,"CZ",3,"0.9",2026-04-15,"quantile","hospital admissions",2
2026-04-19,"CZ",4,"0.95",2026-04-15,"quantile","hospital admissions",2
2026-04-19,"CZ",5,"0.975",2026-04-15,"quantile","hospital admissions",2
2026-04-19,"CZ",6,"0.99",2026-04-15,"quantile","hospital admissions",2
2026-04-19,"EE",6,"0.01",2026-04-15,"quantile","hospital admissions",2
2026-04-19,"EE",7,"0.025",2026-04-15,"quantile","hospital admissions",2
2026-04-19,"EE",8,"0.05",2026-04-15,"quantile","hospital admissions",2
2026-04-19,"EE",10,"0.1",2026-04-15,"quantile","hospital admissions",2
2026-04-19,"EE",11,"0.15",2026-04-15,"quantile","hospital admissions",2
2026-04-19,"EE",12,"0.2",2026-04-15,"quantile","hospital admissions",2
2026-04-19,"EE",13,"0.25",2026-04-15,"quantile","hospital admissions",2
2026-04-19,"EE",13,"0.3",2026-04-15,"quantile","hospital admissions",2
2026-04-19,"EE",14,"0.35",2026-04-15,"quantile","hospital admissions",2
2026-04-19,"EE",15,"0.4",2026-04-15,"quantile","hospital admissions",2
2026-04-19,"EE",15,"0.45",2026-04-15,"quantile","hospital admissions",2
2026-04-19,"EE",16,"0.5",2026-04-15,"quantile","hospital admissions",2
2026-04-19,"EE",17,"0.55",2026-04-15,"quantile","hospital admissions",2
2026-04-19,"EE",17,"0.6",2026-04-15,"quantile","hospital admissions",2
2026-04-19,"EE",18,"0.65",2026-04-15,"quantile","hospital admissions",2
2026-04-19,"EE",19,"0.7",2026-04-15,"quantile","hospital admissions",2
2026-04-19,"EE",20,"0.75",2026-04-15,"quantile","hospital admissions",2
2026-04-19,"EE",21,"0.8",2026-04-15,"quantile","hospital admissions",2
2026-04-19,"EE",22,"0.85",2026-04-15,"quantile","hospital admissions",2
2026-04-19,"EE",24,"0.9",2026-04-15,"quantile","hospital admissions",2
2026-04-19,"EE",26,"0.95",2026-04-15,"quantile","hospital admissions",2
2026-04-19,"EE",28,"0.975",2026-04-15,"quantile","hospital admissions",2
2026-04-19,"EE",31,"0.99",2026-04-15,"quantile","hospital admissions",2
2026-04-19,"LV",8,"0.01",2026-04-15,"quantile","hospital admissions",2
2026-04-19,"LV",10,"0.025",2026-04-15,"quantile","hospital admissions",2
2026-04-19,"LV",12,"0.05",2026-04-15,"quantile","hospital admissions",2
2026-04-19,"LV",14,"0.1",2026-04-15,"quantile","hospital admissions",2
2026-04-19,"LV",16,"0.15",2026-04-15,"quantile","hospital admissions",2
2026-04-19,"LV",17,"0.2",2026-04-15,"quantile","hospital admissions",2
2026-04-19,"LV",18,"0.25",2026-04-15,"quantile","hospital admissions",2
2026-04-19,"LV",19,"0.3",2026-04-15,"quantile","hospital admissions",2
2026-04-19,"LV",20,"0.35",2026-04-15,"quantile","hospital admissions",2
2026-04-19,"LV",21,"0.4",2026-04-15,"quantile","hospital admissions",2
2026-04-19,"LV",22,"0.45",2026-04-15,"quantile","hospital admissions",2
2026-04-19,"LV",23,"0.5",2026-04-15,"quantile","hospital admissions",2
2026-04-19,"LV",24,"0.55",2026-04-15,"quantile","hospital admissions",2
2026-04-19,"LV",25,"0.6",2026-04-15,"quantile","hospital admissions",2
2026-04-19,"LV",26,"0.65",2026-04-15,"quantile","hospital admissions",2
2026-04-19,"LV",28,"0.7",2026-04-15,"quantile","hospital admissions",2
2026-04-19,"LV",29,"0.75",2026-04-15,"quantile","hospital admissions",2
2026-04-19,"LV",31,"0.8",2026-04-15,"quantile","hospital admissions",2
2026-04-19,"LV",32,"0.85",2026-04-15,"quantile","hospital admissions",2
2026-04-19,"LV",35,"0.9",2026-04-15,"quantile","hospital admissions",2
2026-04-19,"LV",39,"0.95",2026-04-15,"quantile","hospital admissions",2
2026-04-19,"LV",42,"0.975",2026-04-15,"quantile","hospital admissions",2
2026-04-19,"LV",46,"0.99",2026-04-15,"quantile","hospital admissions",2
2026-04-19,"MT",0,"0.01",2026-04-15,"quantile","hospital admissions",2
2026-04-19,"MT",0,"0.025",2026-04-15,"quantile","hospital admissions",2
2026-04-19,"MT",0,"0.05",2026-04-15,"quantile","hospital admissions",2
2026-04-19,"MT",0,"0.1",2026-04-15,"quantile","hospital admissions",2
2026-04-19,"MT",0,"0.15",2026-04-15,"quantile","hospital admissions",2
2026-04-19,"MT",0,"0.2",2026-04-15,"quantile","hospital admissions",2
2026-04-19,"MT",0,"0.25",2026-04-15,"quantile","hospital admissions",2
2026-04-19,"MT",0,"0.3",2026-04-15,"quantile","hospital admissions",2
2026-04-19,"MT",0,"0.35",2026-04-15,"quantile","hospital admissions",2
2026-04-19,"MT",0,"0.4",2026-04-15,"quantile","hospital admissions",2
2026-04-19,"MT",0,"0.45",2026-04-15,"quantile","hospital admissions",2
2026-04-19,"MT",1,"0.5",2026-04-15,"quantile","hospital admissions",2
2026-04-19,"MT",1,"0.55",2026-04-15,"quantile","hospital admissions",2
2026-04-19,"MT",1,"0.6",2026-04-15,"quantile","hospital admissions",2
2026-04-19,"MT",1,"0.65",2026-04-15,"quantile","hospital admissions",2
2026-04-19,"MT",1,"0.7",2026-04-15,"quantile","hospital admissions",2
2026-04-19,"MT",1,"0.75",2026-04-15,"quantile","hospital admissions",2
2026-04-19,"MT",1,"0.8",2026-04-15,"quantile","hospital admissions",2
2026-04-19,"MT",2,"0.85",2026-04-15,"quantile","hospital admissions",2
2026-04-19,"MT",2,"0.9",2026-04-15,"quantile","hospital admissions",2
2026-04-19,"MT",3,"0.95",2026-04-15,"quantile","hospital admissions",2
2026-04-19,"MT",3,"0.975",2026-04-15,"quantile","hospital admissions",2
2026-04-19,"MT",4,"0.99",2026-04-15,"quantile","hospital admissions",2
2026-04-19,"PL",11,"0.01",2026-04-15,"quantile","hospital admissions",2
2026-04-19,"PL",13,"0.025",2026-04-15,"quantile","hospital admissions",2
2026-04-19,"PL",14,"0.05",2026-04-15,"quantile","hospital admissions",2
2026-04-19,"PL",16,"0.1",2026-04-15,"quantile","hospital admissions",2
2026-04-19,"PL",17,"0.15",2026-04-15,"quantile","hospital admissions",2
2026-04-19,"PL",19,"0.2",2026-04-15,"quantile","hospital admissions",2
2026-04-19,"PL",20,"0.25",2026-04-15,"quantile","hospital admissions",2
2026-04-19,"PL",21,"0.3",2026-04-15,"quantile","hospital admissions",2
2026-04-19,"PL",22,"0.35",2026-04-15,"quantile","hospital admissions",2
